n,cig,codiceFiscale,ragioneSociale,ruolo,identificativoFiscaleEstero,partrgrno,lottoID,ocid
1647,IDM38677,T-IT-CF-13226890153,MILANO RISTORAZIONE SPA,,,,idm38677,ocds-xxxxxx-IDM38677
1648,ZB826CCCC0,T-IT-CF-05849130157,Bayer S.p.A.,,,,idm38695,ocds-xxxxxx-ZB826CCCC0
1649,Z32279D186,T-IT-CF-04916380159,ESSELUNGA S.P.A.,,,,idm38715,ocds-xxxxxx-Z32279D186
1650,Z4A2980FE4,T-IT-CF-04705810150,SOCIETA’ A. MANZONI & C. SPA,,,,idm38735,ocds-xxxxxx-Z4A2980FE4
1650,Z4A2980FE4,T-IT-CF-06357951000,SOCIETA’ SPORT NETWORK SRL,,,,idm38735,ocds-xxxxxx-Z4A2980FE4
1651,ZF2298EDA8,T-IT-CF-02221101203,HERA COMM SRL,,,,idm38758,ocds-xxxxxx-ZF2298EDA8
1652,ZB02933B8F,T-IT-CF-80142430158,Comunità Nuova Onlus,,,,idm38778,ocds-xxxxxx-ZB02933B8F
1653,ZC22932DC8,T-IT-CF-80018230153,Istituto Nazionale dei Tumori,,,,idm38798,ocds-xxxxxx-ZC22932DC8
1654,Z5D29334E0,T-IT-CF-04917500961,Cooperativa onlus Solidare,,,,idm38818,ocds-xxxxxx-Z5D29334E0
1655,Z452933A2C,T-IT-CF-93014610013,Associazione Aistp,,,,idm38838,ocds-xxxxxx-Z452933A2C
1656,Z2729339EE,T-IT-CF-08466210963,CROCE ROSSA ITALIANA - COMITATO DI MILANO,,,,idm38858,ocds-xxxxxx-Z2729339EE
1657,ZF62933CC7,T-IT-CF-97992350583,Associazione Aics,,,,idm38878,ocds-xxxxxx-ZF62933CC7
1658,ZCC2719FA6,T-IT-CF-05849130157,Bayer S.p.A.,,,,idm38898,ocds-xxxxxx-ZCC2719FA6
1659,78850472A1,T-IT-CF-09109200965,"Shareminutes S.r.l. via Marconi, 26 Cusano Milanino",,,,idm38918,ocds-xxxxxx-78850472A1
1660,ZBD295778B,T-IT-CF-05602710963,Leroy Merlin,,,,idm38938,ocds-xxxxxx-ZBD295778B
1660,ZBD295778B,T-IT-CF-08954140961,OBI ITALIA SRL,,,,idm38938,ocds-xxxxxx-ZBD295778B
1660,ZBD295778B,T-IT-CF-08589490153,BRICO Io,,,,idm38938,ocds-xxxxxx-ZBD295778B
1660,ZBD295778B,T-IT-CF-09788570159,IKEA,,,,idm38938,ocds-xxxxxx-ZBD295778B
1660,ZBD295778B,T-IT-CF-05602640962,BRICO CENTER,,,,idm38938,ocds-xxxxxx-ZBD295778B
1661,ZE029A003D,T-IT-CF-97836810156,Associazione ASD Basket Medici Milano,,,,idm38968,ocds-xxxxxx-ZE029A003D
1662,ZE12966EB6,T-IT-CF-97675390583,Covivio S.A.,,,,idm38988,ocds-xxxxxx-ZE12966EB6
1663,IDM39008,T-IT-CF-12632510157,ATI: CONSORZIO FARSI PROSSIMO SCS ONLUS - ANGELSERVICE SOC.COOP. S.RL. ONLUS - CITY ANGELSSERVICE SOC. COOP. SOC. - FONDAZIONE F.LLI SAN FRANCESCO,,,,idm39008,ocds-xxxxxx-IDM39008
1664,Z2D28C1212,T-IT-CF-09526490157,Casa Editrice CELIP Milano,,,,idm39028,ocds-xxxxxx-Z2D28C1212
1665,Z93AB32462,T-IT-CF-09388540966,Zack Goodman Srl,,,,idm39048,ocds-xxxxxx-Z93AB32462
1666,ZC8296B473,T-IT-CF-12507350150,FARMACIA EUROPA SAS,,,,idm39068,ocds-xxxxxx-ZC8296B473
1667,ZF0297CCDC,T-IT-CF-00743840159,AVVENIRE NUOVA EDITORIALE ITALIANA  SPA  SOCIO UNICO,,,,idm39088,ocds-xxxxxx-ZF0297CCDC
1667,ZF0297CCDC,T-IT-CF-09701661002,VISIBILIA S.R.L.,,,,idm39088,ocds-xxxxxx-ZF0297CCDC
1668,Z94296F0F3,T-IT-CF-00743840159,AVVENIRE NUOVA EDITORIALE ITALIANA  SPA  SOCIO UNICO,,,,idm39111,ocds-xxxxxx-Z94296F0F3
1668,Z94296F0F3,T-IT-CF-00326930377,SPEED SPA,,,,idm39111,ocds-xxxxxx-Z94296F0F3
1669,Z61295E34D,T-IT-CF-00743840159,AVVENIRE NUOVA EDITORIALE ITALIANA  SPA  SOCIO UNICO,,,,idm39134,ocds-xxxxxx-Z61295E34D
1669,Z61295E34D,T-IT-CF-09701661002,VISIBILIA S.R.L.,,,,idm39134,ocds-xxxxxx-Z61295E34D
1670,IDM39157,T-IT-CF-04724150968,FONDAZIONE IRCCS CA' GRANDA  OSPEDALE MAGGIORE  POLICLINICO - VIA F. SFORZA N. 28 -20122 MILANO,,,,idm39157,ocds-xxxxxx-IDM39157
1671,Z812954B21,T-IT-CF-04705810150,A. MANZONI & C. S.P.A.,,,,idm39177,ocds-xxxxxx-Z812954B21
1672,ZB229644A1,T-IT-CF-04705810150,A. MANZONI & C. S.P.A.,,,,idm39197,ocds-xxxxxx-ZB229644A1
1673,Z0F294D32E,T-IT-CF-04234970152,"SILVANA EDITORIALE S.P.A - VIA DEI LAVORATORI, 78 - 20092 CINISELLO BALSAMO (MI)",,,,idm39217,ocds-xxxxxx-Z0F294D32E
1674,Z9D2968786,T-IT-CF-04705810150,A. MANZONI & C. S.P.A.,,,,idm39237,ocds-xxxxxx-Z9D2968786
1675,Z8B296B0C1,T-IT-CF-01371361005,"BUCAP S.P.A. - VIA E. RAMARINI, 7 - 00015 MONTEROTONDO - ROMA",,,,idm39257,ocds-xxxxxx-Z8B296B0C1
1676,Z552941826,T-IT-CF-04705810150,A. MANZONI & C. S.P.A.,,,,idm39277,ocds-xxxxxx-Z552941826
1677,ZE128F5CC4,T-IT-CF-01411010687,"Spinogatti sas di Mario dell'Elce & C., via Alfonso di Vestea 32, 65126 Pescara",,,,idm39297,ocds-xxxxxx-ZE128F5CC4
1678,Z05296B0EA,T-IT-CF-03378650968,"MICROFILM AUTOMATION SERVICE S.R.L. - VIA DEL PERUGINO, 10 - 20090 TREZZANO SUL NAVIGLIO (MI)",,,,idm39317,ocds-xxxxxx-Z05296B0EA
1679,79565164B6,T-IT-CF-06714021000,Leasys S.p.A,,,,idm39337,ocds-xxxxxx-79565164B6
1680,Z6728FB08F,T-IT-CF-06714021000,Leasys S.p.A,,,,idm39357,ocds-xxxxxx-Z6728FB08F
1681,Z7328745C8,T-IT-CF-01610670356,CAR SERVER S.P.A.,,,,idm39377,ocds-xxxxxx-Z7328745C8
1682,Z5328FB9E0,T-IT-CF-01610670356,CAR SERVER S.P.A.,,,,idm39397,ocds-xxxxxx-Z5328FB9E0
1683,76169000BA,T-IT-CF-06714021000,Leasys S.p.A,,,,idm39417,ocds-xxxxxx-76169000BA
1684,7963096AB1,T-IT-CF-06714021000,Leasys S.p.A,,,,idm39437,ocds-xxxxxx-7963096AB1
1685,Z772966D98,T-IT-CF-00326930377,SPEED SPA,,,,idm39457,ocds-xxxxxx-Z772966D98
1685,Z772966D98,T-IT-CF-04705810150,MANZONI & C. SPA,,,,idm39457,ocds-xxxxxx-Z772966D98
1686,Z062946000,T-IT-CF-09967350159,TAI sas,,,,idm39480,ocds-xxxxxx-Z062946000
1687,ZBC2954B58,T-IT-CF-00326930377,SPEED - SOCETA' PUBBLICITA' EDITORIALE E DIGITALE S.P.A.,,,,idm39498,ocds-xxxxxx-ZBC2954B58
1688,Z6029976CA,T-IT-CF-00326930377,SPEED - SOCETA' PUBBLICITA' EDITORIALE E DIGITALE S.P.A.,,,,idm39518,ocds-xxxxxx-Z6029976CA
1689,Z5529301B2,T-IT-CF-04979880152,Teatro attivo srl,,,,idm39538,ocds-xxxxxx-Z5529301B2
1690,Z6E29976A4,T-IT-CF-04705810150,A. MANZONI & C. S.P.A.,,,,idm39556,ocds-xxxxxx-Z6E29976A4
1691,Z2729606A7,T-IT-CF-00743840159,AVVENIRE – NUOVA EDITORIALE ITALIANA S.P.A. – piazza Carbonari n. 3 – 20125 Milano,,,,idm39576,ocds-xxxxxx-Z2729606A7
1692,Z2A2954B36,T-IT-CF-00743840159,AVVENIRE – NUOVA EDITORIALE ITALIANA S.P.A. – piazza Carbonari n. 3 – 20125 Milano,,,,idm39596,ocds-xxxxxx-Z2A2954B36
1693,Z9929644C1,T-IT-CF-00743840159,AVVENIRE – NUOVA EDITORIALE ITALIANA S.P.A. – piazza Carbonari n. 3 – 20125 Milano,,,,idm39616,ocds-xxxxxx-Z9929644C1
1694,ZA129686A4,T-IT-CF-NAN,,,,,idm39636,ocds-xxxxxx-ZA129686A4
1695,ZC9296879E,T-IT-CF-00743840159,AVVENIRE – NUOVA EDITORIALE ITALIANA S.P.A. – piazza Carbonari n. 3 – 20125 Milano,,,,idm39650,ocds-xxxxxx-ZC9296879E
1696,Z102980FF2,T-IT-CF-00326930377,SPEED SPA,,,,idm39670,ocds-xxxxxx-Z102980FF2
1696,Z102980FF2,T-IT-CF-09701661002,VISIBILIA S.R.L.,,,,idm39670,ocds-xxxxxx-Z102980FF2
1697,IDM39693,T-IT-CF-13226890153,MILANO RISTORAZIONE SPA,,,,idm39693,ocds-xxxxxx-IDM39693
1698,Z8529AB4A1,T-IT-CF-02109330189,ASSOCIAZIONE LOGOI,,,,idm39711,ocds-xxxxxx-Z8529AB4A1
1699,Z8729AB430,T-IT-CF-06101210158,ASSOCIAZIONE NAZIONALE ALPINI,,,,idm39731,ocds-xxxxxx-Z8729AB430
1700,ZF329AB3E2,T-IT-CF-97403460153,FONDAZIONE DONNA A MILANO ONLUS,,,,idm39751,ocds-xxxxxx-ZF329AB3E2
1701,Z2229AB46B,T-IT-CF-80109230153,ASSOCIAZIONE CAMPO OLIMPIA,,,,idm39771,ocds-xxxxxx-Z2229AB46B
1702,Z9A29B5825,T-IT-CF-CZZCRM61H17H243X,DUECI DI COZZOLINO GEREMIA,,,,idm39791,ocds-xxxxxx-Z9A29B5825
1703,ZB829B5863,T-IT-CF-06788560156,FALCO RENZO SRL,,,,idm39811,ocds-xxxxxx-ZB829B5863
1704,Z7229B8A27,T-IT-CF-08050520967,BLUE BAG ITALIA,,,,idm39831,ocds-xxxxxx-Z7229B8A27
1704,Z7229B8A27,T-IT-CF-03186180158,ORMIL DI BERTOSSI CLAUDIO,,,,idm39831,ocds-xxxxxx-Z7229B8A27
1705,7909178C26,T-IT-CF-03506780281,BERENICE INTERNATIONAL GROUP S.R.L.,,,,idm39854,ocds-xxxxxx-7909178C26
1705,7909178C26,T-IT-CF-05484570964,ASTIR S.R.L.,,,,idm39854,ocds-xxxxxx-7909178C26
1706,Z7C294ABED,T-IT-CF-97633710153,ASSOCIAZIONE OLTRE CONFINE,,,,idm39877,ocds-xxxxxx-Z7C294ABED
1707,IDM39897,T-IT-CF-80057930150,POLITECNICO DI MILANO,,,,idm39897,ocds-xxxxxx-IDM39897
1708,Z2D29B69D4,T-IT-CF-01255720169,Esselunga spa,,,,idm39916,ocds-xxxxxx-Z2D29B69D4
1709,Z1628D73B4,T-IT-CF-01405170588,CONI  - COMITATO OLIMPICO NAZIONALE ITALIANO,,,,idm39935,ocds-xxxxxx-Z1628D73B4
1710,Z3D29BAAEE,T-IT-CF-97181590155,Fondazione Exodus Onlus,,,,idm39955,ocds-xxxxxx-Z3D29BAAEE
1711,Z4E297956E,T-IT-CF-00326930377,SPEED SPA,,,,idm39975,ocds-xxxxxx-Z4E297956E
1711,Z4E297956E,T-IT-CF-04705810150,MANZONI & C. SPA,,,,idm39975,ocds-xxxxxx-Z4E297956E
1712,ZDC29522F2,T-IT-CF-01856410129,Astra S.r.l.,,,,idm39998,ocds-xxxxxx-ZDC29522F2
1713,ZA2295173C,T-IT-CF-03352170124,shewants srl,,,,idm40018,ocds-xxxxxx-ZA2295173C
1714,ZD729B27E0,T-IT-CF-80121110151,IIS CATERINA DA SIENA,,,,idm40038,ocds-xxxxxx-ZD729B27E0
1715,IDM40058,T-IT-CF-13226890153,MILANO RISTORAZIONE SPA,,,,idm40058,ocds-xxxxxx-IDM40058
1716,7983458DF1,T-IT-CF-00753740158,Sanpellegrino spa,,,,idm40076,ocds-xxxxxx-7983458DF1
1717,Z03295E761,T-IT-CF-00743840159,AVVENIRE NUOVA EDITORIALE ITALIANA  SPA  SOCIO UNICO,,,,idm40096,ocds-xxxxxx-Z03295E761
1717,Z03295E761,T-IT-CF-09701661002,VISIBILIA S.R.L,,,,idm40096,ocds-xxxxxx-Z03295E761
1717,Z03295E761,T-IT-CF-00326930377,SPEED SPA,,,,idm40096,ocds-xxxxxx-Z03295E761
1718,IDM40122,T-IT-CF-03410870962,ONORANZE FUNEBRI RIZZI S.A.S. DI ANDREA RIZZI E C.,,,,idm40122,ocds-xxxxxx-IDM40122
1719,IDM40140,T-IT-CF-03410870962,ONORANZE FUNEBRI RIZZI SAS DI ANDREA RIZZI E C.,,,,idm40140,ocds-xxxxxx-IDM40140
1720,ZEB2938840,T-IT-CF-02453300788,E WAY ENTERPRISE BUSINESS SOLUTIONS Srl,,,,idm40160,ocds-xxxxxx-ZEB2938840
1721,IDM40180,T-IT-CF-09320630966,OpEn Fiber S.p.A.,,,,idm40180,ocds-xxxxxx-IDM40180
1722,Z0D285D611,T-IT-CF-02166770301,Tecnoteca S.r.l.,,,,idm40200,ocds-xxxxxx-Z0D285D611
1723,Z8E29C4DF3,T-IT-CF-00856620158,COOP LOMBARDIA,,,,idm40220,ocds-xxxxxx-Z8E29C4DF3
1724,Z2A29C66F6,T-IT-CF-00722360153,"Hoepli S.p.A. Via Hoepli, 5 – 20121 MILANO",,,,idm40239,ocds-xxxxxx-Z2A29C66F6
1725,Z0C29C66B8,T-IT-CF-02578750347,SPAGGIARI CASA EDITRICE S.P.A.,,,,idm40258,ocds-xxxxxx-Z0C29C66B8
1726,Z27298E9ED,T-IT-CF-97572850150,Centro Culturale della Cooperativa,,,,idm40277,ocds-xxxxxx-Z27298E9ED
1727,Z94299C67F,T-IT-CF-91112470157,Associazione Culturale Ambrogino D'Oro,,,,idm40297,ocds-xxxxxx-Z94299C67F
1728,ZC0299E110,T-IT-CF-97822340150,EVA - Ensamble Vocale Ambrosiano Onlus,,,,idm40317,ocds-xxxxxx-ZC0299E110
1729,ZF72927FD1,T-IT-CF-02683190165,Chiara Perugini,,,,idm40337,ocds-xxxxxx-ZF72927FD1
1730,Z8D291B2C3,T-IT-CF-00068660398,Stabilimento Grafico F.lli Lega sas,,,,idm40355,ocds-xxxxxx-Z8D291B2C3
1731,ZC92960632,T-IT-CF-10826570961,VISIBILIA CONCESSIONARIA S.R.L.,,,,idm40375,ocds-xxxxxx-ZC92960632
1732,Z07296874B,T-IT-CF-10826570961,VISIBILIA CONCESSIONARIA S.R.L.,,,,idm40395,ocds-xxxxxx-Z07296874B
1733,ZF62998E8D,T-IT-CF-09864610150,CLASS PUBBLICITA' S.R.L. - VIA BURIGOZZO 5 - 20122 MILANO,,,,idm40415,ocds-xxxxxx-ZF62998E8D
1734,Z23295E72E,T-IT-CF-10826570961,VISIBILIA CONCESSIONARIA S.R.L,,,,idm40435,ocds-xxxxxx-Z23295E72E
1734,Z23295E72E,T-IT-CF-00743840159,AVVENIRE NUOVA EDITORIALE ITALIANA  SPA  SOCIO UNICO,,,,idm40435,ocds-xxxxxx-Z23295E72E
1734,Z23295E72E,T-IT-CF-00326930377,SPEED SPA,,,,idm40435,ocds-xxxxxx-Z23295E72E
1735,ZA926D1E02,T-IT-CF-14788511005,Datamanagement Italia S.r.l.,,,,idm40461,ocds-xxxxxx-ZA926D1E02
1736,Z7B26D1D60,T-IT-CF-01389510189,A.C.R. Progetti s.r.l.,,,,idm40481,ocds-xxxxxx-Z7B26D1D60
1737,Z3528DD352,T-IT-CF-04225880279,MIT SERVIZI SRL,,,,idm40501,ocds-xxxxxx-Z3528DD352
1738,IDM40521,T-IT-CF-93026890017,VODAFONE ITALIA S.P.A.,,,,idm40521,ocds-xxxxxx-IDM40521
1739,IDM40541,T-IT-CF-15116891001,CYBERTECH S.R.L.,,,,idm40541,ocds-xxxxxx-IDM40541
1740,Z3C29CC509,T-IT-CF-02686290400,Marr spa,,,,idm40561,ocds-xxxxxx-Z3C29CC509
1741,ZC928D2F46,T-IT-CF-04725040267,Ziggurat di Elisa Teso,,,,idm40579,ocds-xxxxxx-ZC928D2F46
1742,79636671E8,T-IT-CF-00488410010,TELECOM Italia S.p.a,,,,idm40599,ocds-xxxxxx-79636671E8
1743,ZD129CD0C3,T-IT-CF-01778591006,Com.Tech,,,,idm40619,ocds-xxxxxx-ZD129CD0C3
1744,ZF029CD146,T-IT-CF-00760870352,Refill srl,,,,idm40638,ocds-xxxxxx-ZF029CD146
1745,IDM40657,T-IT-CF-02897010969,FUJITSU TECHNOLOGY SOLUTIONS S.P.A.,,,,idm40657,ocds-xxxxxx-IDM40657
1746,7943459DB9,T-IT-CF-05379591000,HIGH TECHNOLOGY WORD COMPANY S.R.L.,,,,idm40677,ocds-xxxxxx-7943459DB9
1747,ZAF29BD762,T-IT-CF-09993850966,Ass. Mirmica,,,,idm40697,ocds-xxxxxx-ZAF29BD762
1748,Z2929BD78B,T-IT-CF-06364000965,Ass. Ditta Gioco Fiaba,,,,idm40717,ocds-xxxxxx-Z2929BD78B
1749,ZF72913D3E,T-IT-CF-13356510159,AMBIENTE ACQUA ONLUS,,,,idm40737,ocds-xxxxxx-ZF72913D3E
1750,7653563FF9,T-IT-CF-12878470157,FASTWEB S.P.A.,,,,idm40755,ocds-xxxxxx-7653563FF9
1751,ZD528F43F6,T-IT-CF-06938560965,INRETE SRL,,,,idm40775,ocds-xxxxxx-ZD528F43F6
1752,Z91294FA24,T-IT-CF-06037580153,BETA VIAGGI,,,,idm40795,ocds-xxxxxx-Z91294FA24
1753,7979226997,T-IT-CF-00967720285,ENGINEERING INGEGNERIA INFORMATICA SPA,,,,idm40815,ocds-xxxxxx-7979226997
1753,7979226997,T-IT-CF-01973900838,MUNICIPIA S.P.A.,,,,idm40815,ocds-xxxxxx-7979226997
1753,7979226997,T-IT-CF-07962091000,Engiweb Security S.r.l.,,,,idm40815,ocds-xxxxxx-7979226997
1753,7979226997,T-IT-CF-00513990010,NTT DATA ITALIA S.P.A.,,,,idm40815,ocds-xxxxxx-7979226997
1753,7979226997,T-IT-CF-03230150967,PRICEWATERHOUSECOOPERS ADVISORY SPA,,,,idm40815,ocds-xxxxxx-7979226997
1753,7979226997,T-IT-CF-05551171001,EXPLEO ITALIA S.P.A.,,,,idm40815,ocds-xxxxxx-7979226997
1754,ZB729914A9,T-IT-CF-97484380155,ASSOCIAZIONE 800 MUSICA,,,,idm40865,ocds-xxxxxx-ZB729914A9
1755,Z49299146D,T-IT-CF-03766420966,CONSULTA LOMBARDA CAMERA CONFEDERALE DELLE ASSOCIAZIONI CULTURALI LOMBARDE,,,,idm40885,ocds-xxxxxx-Z49299146D
1756,ZA629B18B5,T-IT-CF-04041370166,MAGGI TIMBRI E TARGHE MAGGI DI PAOLO ALBANESE,,,,idm40905,ocds-xxxxxx-ZA629B18B5
1757,79891929CB,T-IT-CF-01833500364,CONSORZIO STABILE COSEAM ITALIA SPA,04-CAPOGRUPPO,,0.0,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-06614851217,IMPRESAPPALTI SRL,05-CONSORZIATA,,0.0,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-06578441211,A.T.S. COSTRUZIONI GENERALI SRL,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-14387151005,LA FENICE SRLS,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-13973621009,ALFA SRL US,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-01619640715,IMPRESA NICOLA DALOISO SRL,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-01393460165,IMPRESA MILESI GEOM. SERGIO SRL,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-00811590165,SANGALLI SPA,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-01542120645,CENTRO MERIDIONALE COSTRUZIONI S.R.L.,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-03666420611,GV COSTRUZIONI GENERALI SRL,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-10182691005,ALLI COSTRUZIONI SRL,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-10181931006,GRA S.R.L.,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-08853751009,IMACO SPA,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-02506290606,C.S.C. SRL UNIPERSONALE,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-13914801009,EDIL NIC SRL,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-00971860945,IRES INFRASTRUTTURE E RESTAURI SRL,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-01646640886,PATRIARCA GROUP SRL,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-00784590143,GI.MA.CO. COSTRUZIONI SRL,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-11109710159,3V SRL,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-02761240833,MONDELLO COSTRUZIONI S.R.L.,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-07970850967,ITINERA SOCIETA' COOPERATIVA,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-04094200716,CR CANTIERI SRL,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-15013311004,EMMECI APPALTI SRL,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-02498250741,PALAZZO COSTRUZIONI SRLS,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-01331400166,EDIL STRADE VIGANI SRL,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-00620670141,T.M.G. SCAVI S.R.L.,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-07023010965,SIMEDIL S.R.L.,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-00045900164,ASSOLARI LUIGI E C. SPA,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-09149201007,S.M. EDILIZIA SRL CON UNICO SOCIO,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-06045580963,GRIMAL SERVICE COCIETA' COOPERATIVA,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-02219900590,D.F.C. COSTRUZIONI SRL,,,,idm40925,ocds-xxxxxx-79891929CB
1757,79891929CB,T-IT-CF-10882151003,2P ASFALTI SRL,,,,idm40925,ocds-xxxxxx-79891929CB
1758,Z87296867F,T-IT-CF-04705810150,A. MANZONI & C. S.P.A.,,,,idm41036,ocds-xxxxxx-Z87296867F
1759,Z4F29D06F2,T-IT-CF-07441520156,Mondoffice s.r.l.,,,,idm41056,ocds-xxxxxx-Z4F29D06F2
1760,Z9529D072F,T-IT-CF-LBRSRN93D61D434J,Albertelli Serena,,,,idm41075,ocds-xxxxxx-Z9529D072F
1761,Z1D2972FFB,T-IT-CF-03619720109,ASSIMPIANTI SERVICE SRL,,,,idm41094,ocds-xxxxxx-Z1D2972FFB
1762,ZAB292EACB,T-IT-CF-02810400966,seghieri srl,,,,idm41114,ocds-xxxxxx-ZAB292EACB
1762,ZAB292EACB,T-IT-CF-07496580155,Star service srl,,,,idm41114,ocds-xxxxxx-ZAB292EACB
1762,ZAB292EACB,T-IT-CF-10584550015,Centroluminarie Metalux srl,,,,idm41114,ocds-xxxxxx-ZAB292EACB
1762,ZAB292EACB,T-IT-CF-02694150109,Luminarie Danilo Marin,,,,idm41114,ocds-xxxxxx-ZAB292EACB
1763,Z2127B01CA,T-IT-CF-CSLNNN47C23H224W,ING. ANTONINO CASILE,,,,idm41143,ocds-xxxxxx-Z2127B01CA
1763,Z2127B01CA,T-IT-CF-11922890014,STUDIO P CUBE TECNICO,,,,idm41143,ocds-xxxxxx-Z2127B01CA
1764,ZAB291AD1F,T-IT-CF-BLLNDR70T19A794K,ARCHITETTO ANDREA BELLOCCHIO,,,,idm41161,ocds-xxxxxx-ZAB291AD1F
1764,ZAB291AD1F,T-IT-CF-RSTLSN69E16F205S,RASTELLI ARCH. ALESSANDRO,,,,idm41161,ocds-xxxxxx-ZAB291AD1F
1764,ZAB291AD1F,T-IT-CF-06827510964,STUDIO M+ ASSOCIATI,,,,idm41161,ocds-xxxxxx-ZAB291AD1F
1764,ZAB291AD1F,T-IT-CF-06433810964,STUDIO DI ARCHITETTURA E DESIGN BARBIERI E NEGRI,,,,idm41161,ocds-xxxxxx-ZAB291AD1F
1764,ZAB291AD1F,T-IT-CF-11922890014,STUDIO P CUBE TECNICO,,,,idm41161,ocds-xxxxxx-ZAB291AD1F
1765,IDM41188,T-IT-CF-13226890153,MILANO RISTORAZIONE SPA,,,,idm41188,ocds-xxxxxx-IDM41188
1766,ZC9290C308,T-IT-CF-06364000965,LA DITTA – DITTA GIOCO FIABA,,,,idm41206,ocds-xxxxxx-ZC9290C308
1767,ZF629D4C78,T-IT-CF-04585871009,Eurotecno Srl,,,,idm41226,ocds-xxxxxx-ZF629D4C78
1768,ZCB29D5964,T-IT-CF-LCTMRZ84C03A794F,Locatelli Maurizio,,,,idm41245,ocds-xxxxxx-ZCB29D5964
1769,ZDF29A6109,T-IT-CF-08197900965,CLUSTER SRL,,,,idm41264,ocds-xxxxxx-ZDF29A6109
1770,Z4B2923310,T-IT-CF-02893720132,GONFIABILANDIA DI BONACINA GIANLUIGI,,,,idm41284,ocds-xxxxxx-Z4B2923310
1770,Z4B2923310,T-IT-CF-00225750983,GIROLAMI PIERANTONIO,,,,idm41284,ocds-xxxxxx-Z4B2923310
1770,Z4B2923310,T-IT-CF-02307330023,GONFIABILI STOBBIA SRL,,,,idm41284,ocds-xxxxxx-Z4B2923310
1770,Z4B2923310,T-IT-CF-08033490015,Contiero Maicol,,,,idm41284,ocds-xxxxxx-Z4B2923310
1770,Z4B2923310,T-IT-CF-03900500160,Atomi Games srl,,,,idm41284,ocds-xxxxxx-Z4B2923310
1771,Z9A28BB9CB,T-IT-CF-04172760284,RADARMETEO SRL,,,,idm41316,ocds-xxxxxx-Z9A28BB9CB
1772,ZE32900BD4,T-IT-CF-10203070155,SOCIETA' AON S.P.A,,,,idm41336,ocds-xxxxxx-ZE32900BD4
1773,ZF6295ED11,T-IT-CF-03765460104,Star Service srl,,,,idm41353,ocds-xxxxxx-ZF6295ED11
1774,ZAF29DA23E,T-IT-CF-05240100965,AlanMultimedia s.a.s. di Alessandro Inzaghi e C.,,,,idm41373,ocds-xxxxxx-ZAF29DA23E
1775,Z5D29DA3AC,T-IT-CF-05240100965,AlanMultimedia s.a.s. di Alessandro Inzaghi e C.,,,,idm41392,ocds-xxxxxx-Z5D29DA3AC
1776,Z7829DA416,T-IT-CF-05240100965,AlanMultimedia s.a.s. di Alessandro Inzaghi e C.,,,,idm41411,ocds-xxxxxx-Z7829DA416
1777,ZC6290BC57,T-IT-CF-06262520155,DUBINI S.R.L.,,,,idm41430,ocds-xxxxxx-ZC6290BC57
